STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,SECTOR,Economic sector,EMISSIONS_SOURCE,Emissions source,MEASURE,Measure,PRICE_LEVEL,Carbon price level,UNIT_MEASURE,Unit of measure,STATISTICAL_OPERATION,Statistical operation,PRICE_BASE,Price base,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,CURRENCY,Currency,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,MAR,Morocco,_T,Total,_T,All sources,SUBSID,Fossil fuel subsidy,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,-311.22815,,MAD,Moroccan dirham,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,NGA,Nigeria,_T,Total,_T,All sources,SUBSID,Fossil fuel subsidy,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,-10539.274,,NGN,Naira,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,PAN,Panama,_T,Total,_T,All sources,SUBSID,Fossil fuel subsidy,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,-7.7414765,,PAB,Balboa,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,PHL,Philippines,_T,Total,_T,All sources,SUBSID,Fossil fuel subsidy,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,-12.237226,,PHP,Philippine peso,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ROU,Romania,_T,Total,_T,All sources,SUBSID,Fossil fuel subsidy,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,-33.400635,,RON,Romanian leu,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,LKA,Sri Lanka,_T,Total,_T,All sources,SUBSID,Fossil fuel subsidy,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,-14491.64,,LKR,Sri Lanka rupee,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,UKR,Ukraine,_T,Total,_T,All sources,SUBSID,Fossil fuel subsidy,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,-122.83073,,UAH,Hryvnia,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,AUS,Australia,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0.011130761,,AUD,Australian dollar,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CAN,Canada,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,4.5487986,,CAD,Canadian dollar,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CZE,Czechia,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,588.46564,,CZK,Czech koruna,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,DNK,Denmark,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,72.745178,,DKK,Danish krone,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,HUN,Hungary,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,3970.2632,,HUF,Forint,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ISL,Iceland,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,68.200134,,ISK,Iceland krona,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,KOR,Korea,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,1.3721888,,KRW,Won,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,NZL,New Zealand,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,20.590044,,NZD,New Zealand dollar,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,NOR,Norway,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,191.7023,,NOK,Norwegian krone,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,POL,Poland,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,120.52074,,PLN,Zloty,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,SWE,Sweden,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,20.403566,,SEK,Swedish krona,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CHE,Switzerland,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0.15570536,,CHF,Swiss franc,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,GBR,United Kingdom,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,7.7368846,,GBP,Pound sterling,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,USA,United States,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,2.0237699,,USD,US dollar,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,BGR,Bulgaria,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,55.330406,,BGN,Bulgarian lev,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CHN,China (People’s Republic of),_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0.042683017,,CNY,Chinese yuan renminbi,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ROU,Romania,_T,Total,_T,All sources,AVPERPRI,Emissions trading system (ETS) permit price adjusted for free allowances,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,46.609081,,RON,Romanian leu,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CAN,Canada,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,18.90336,,CAD,Canadian dollar,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CHL,Chile,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,1071.6975,,CLP,Chilean peso,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,COL,Colombia,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,6682.3994,,COP,Colombian peso,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,DNK,Denmark,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,90.823647,,DKK,Danish krone,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ISL,Iceland,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,3000.7717,,ISK,Iceland krona,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,JPN,Japan,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,252.40627,,JPY,Yen,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,MEX,Mexico,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,33.51355,,MXN,Mexican peso,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,NOR,Norway,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,568.36963,,NOK,Norwegian krone,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,POL,Poland,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,0.11618707,,PLN,Zloty,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,SWE,Sweden,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,428.04599,,SEK,Swedish krona,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CHE,Switzerland,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,36.288448,,CHF,Swiss franc,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,GBR,United Kingdom,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,1.3441606,,GBP,Pound sterling,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ARG,Argentina,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,298.13773,,ARS,Argentine peso,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,SGP,Singapore,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,3.7394927,,SGD,Singapore dollar,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ZAF,South Africa,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,18.984686,,ZAR,Rand,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,UKR,Ukraine,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,9.3535805,,UAH,Hryvnia,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,URY,Uruguay,_T,Total,_T,All sources,CARBTAX,Carbon tax,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,257.98291,,UYU,Uruguayan peso,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,USA,United States,_T,Total,_T,All sources,SUBSID,Fossil fuel subsidy,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,,,USD,US dollar,2023,,O,Missing value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,USA,United States,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,,,USD,US dollar,2023,,O,Missing value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,AUT,Austria,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,85.875618,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,BEL,Belgium,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,82.957512,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,EST,Estonia,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,80.378998,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,FIN,Finland,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,101.84974,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,FRA,France,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,47.142189,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,DEU,Germany,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,93.442047,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,GRC,Greece,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,76.5933,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,IRL,Ireland,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,59.683121,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ITA,Italy,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,110.8419,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,LVA,Latvia,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,61.617077,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,LTU,Lithuania,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,42.414463,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,LUX,Luxembourg,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,125.06548,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,NLD,Netherlands,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,110.71052,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,PRT,Portugal,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,87.920753,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,SVK,Slovak Republic,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,62.04295,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,SVN,Slovenia,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,88.713989,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,ESP,Spain,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,67.718468,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,HRV,Croatia,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,69.537514,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,CYP,Cyprus,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,81.570091,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,MLT,Malta,_T,Total,_T,All sources,NETECR,Net effective carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,86.295029,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,AUT,Austria,_T,Total,_T,All sources,EACR,Effective average carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,76.834686,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,BEL,Belgium,_T,Total,_T,All sources,EACR,Effective average carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,66.546379,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,EST,Estonia,_T,Total,_T,All sources,EACR,Effective average carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,64.132973,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,FIN,Finland,_T,Total,_T,All sources,EACR,Effective average carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,80.33564,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,FRA,France,_T,Total,_T,All sources,EACR,Effective average carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,82.289444,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.1),Net effective carbon rates,I,DEU,Germany,_T,Total,_T,All sources,EACR,Effective average carbon rate,_Z,Not applicable,XDC_TCO2E,National currency per tonne of CO2-equivalent,MEANW,Weighted mean,Q,Constant prices,A,Annual,2023,,87.738861,,EUR,Euro,2023,,A,Normal value,0,Units,2,Two
